%$	IDENTIFIER=LEAF	RIVER	DESCRIPTION=LEAF		RIVER	BASIN				
%$	PERIOD	OF	RECORD=10/1948		THRU	Sep-88				
%$	SYMBOL	FOR	MISSING		DATA=-999.00	SYMBOL	FOR	ACCUMULATED	DATA=-998.00	
%$	TYPE=MAP(P)	UNITS=MM	DIMENSIONS=L		DATA	TIME	INTERVAL=	6	HOURS	
%$	TYPE=MAPE(PE)	UNITS=MM	DIMENSIONS=L		DATA	TIME	INTERVAL=24	HOURS		
%$	TYPE=QME(RO)	UNITS=CMSD	DIMENSIONS=L3		DATA	TIME	INTERVAL=24	HOURS		
%ID	IM	IY	RO(I)	RO(MM/D)	PE(I)	P1(I)	P2(I)	P3(I)	P4(I)	PSUM(I)
%--	--	-----	-----	-----	-----	-----	-----	-----	-----	-----
290	17	7	1949	50.9708	2.211348554	0.9596	0.0306	1.459	2.205	0	3.6946
291	18	7	1949	43.8915	1.904215846	3.5123	0	0	0	0	0
292	19	7	1949	34.2637	1.486517446	4.4616	0	0	0	0	0
293	20	7	1949	25.2589	1.095847662	5.4515	0	0.3695	0	0	0.3695
294	21	7	1949	14.8665	0.644977385	3.269	0	2.8903	0.9436	1.481	5.3149
295	22	7	1949	11.8932	0.515981908	3.4842	0	2.0254	0.9295	0.1122	3.0671
296	23	7	1949	12.318	0.534411692	1.4848	2.0832	5.3986	16.6144	6.9227	31.0189
297	24	7	1949	21.8042	0.945966831	2.2855	4.7078	4.3476	30.0469	10.672	49.7743
298	25	7	1949	139.8866	6.068926338	2.3974	0	0.9541	0.2547	2.4579	3.6667
299	26	7	1949	140.7361	6.105781569	5.6936	0	0.1383	0	0	0.1383
300	27	7	1949	120.0646	5.208956492	2.6898	0	1.9683	4.8292	0	6.7975
301	28	7	1949	104.207	4.520980615	4.5584	0	0	0	0	0
302	29	7	1949	70.5096	3.059031877	6.0148	0	0.5374	0	0	0.5374
303	30	7	1949	55.2184	2.395629046	4.6544	0	0.8021	0	21.1229	21.925
304	31	7	1949	41.0598	1.781363631	3.3624	6.6293	3.1798	0.8387	0.0001	10.6479
305	1	8	1949	36.8123	1.597087477	1.0476	0	8.7357	0.2686	0	9.0043
306	2	8	1949	65.4126	2.837900492	3.4122	0	0	0	0	0
307	3	8	1949	39.644	1.719939692	4.7236	0	0	0.9571	0	0.9571
308	4	8	1949	26.2783	1.140073938	3.6429	0	0.0514	0.7868	0	0.8382
309	5	8	1949	18.8309	0.816971354	3.237	0	0	0	0	0
310	6	8	1949	16.1408	0.7002624	4.0907	0	0.1218	0	0.2603	0.3821
