Lookout
Dag	P	T	Q
890811	0	17.5	0.587930682313361
890812	0	18.9	0.54873530349247
890813	0	18.05	0.54873530349247
890814	0	17.2	0.54873530349247
890815	0	16.65	0.54873530349247
890816	0	16.15	0.50953992467158
890817	0	16.1	0.50953992467158
890818	0	16.9	0.50953992467158
890819	0	17.8	0.50953992467158
890820	0	18.6	0.50953992467158
890821	4.3	16.15	0.50953992467158
890822	41.7	14.15	1.13666598580583
890823	17.8	13.6	2.35172272925344
890824	0	13.6	1.37183825873118
890825	0	14.75	1.01907984934316
890826	0	16.4	0.901493712880487
890827	0	16.65	0.823102955238706
890828	0	15.85	0.744712197596924
890829	6.6	16.65	0.705516818776033
890830	1.8	13.6	0.744712197596924
890831	0	14.75	0.705516818776033
890901	0	13.3	0.627126061134252
890902	0	13.85	0.627126061134252
890903	0	12.5	0.587930682313361
890904	0	14.45	0.587930682313361
890905	0	13.35	0.54873530349247
890906	0	11.65	0.54873530349247
890907	0	12.75	0.54873530349247
890908	0	14.15	0.50953992467158
890909	0	16.65	0.50953992467158
890910	0	13.6	0.50953992467158
890911	0	14.45	0.470344545850689
890912	0	14.15	0.470344545850689
890913	0	15.25	0.470344545850689
890914	0	16.4	0.470344545850689
890915	0	15.55	0.431149167029798
890916	0	14.45	0.431149167029798
890917	1.8	11.1	0.470344545850689
890918	0	11.4	0.470344545850689
890919	0	10.85	0.470344545850689
890920	0	11.35	0.431149167029798
890921	0	13.05	0.431149167029798
890922	0	15.25	0.431149167029798
890923	0	16.1	0.431149167029798
890924	0	16.35	0.431149167029798
890925	0	13.6	0.431149167029798
890926	8.6	11.9	0.470344545850689
890927	0	12.5	0.470344545850689
890928	0	14.15	0.431149167029798
890929	2.3	14.15	0.431149167029798
890930	9.4	11.1	0.470344545850689
891001	0	10	0.50953992467158
891002	0	8.05	0.431149167029798
891003	0	6.1	0.431149167029798
891004	0	6.15	0.431149167029798
891005	0	7.8	0.391953788208907
891006	0	9.15	0.391953788208907
891007	0	10.3	0.391953788208907
891008	0	11.1	0.391953788208907
891009	0	12.2	0.391953788208907
891010	0	11.65	0.391953788208907
891011	0	10.25	0.391953788208907
891012	0	8.35	0.391953788208907
891013	0	9.7	0.391953788208907
891014	0	8.35	0.391953788208907
891015	0	5.3	0.391953788208907
891016	0	5.85	0.391953788208907
891017	0	8.35	0.352758409388017
891018	0	8.6	0.352758409388017
891019	0	9.75	0.352758409388017
891020	0.8	10.3	0.352758409388017
891021	24.4	8.9	0.744712197596924
891022	2.8	8.6	0.744712197596924
891023	9.1	7.2	0.587930682313361
891024	6.1	5.55	0.587930682313361
891025	0.8	5.85	0.627126061134252
891026	31.8	5	1.21505674344761
891027	13	3.9	1.76379204694008
891028	0.3	1.4	1.21505674344761
891029	0	1.95	0.901493712880487
891030	0	2.5	0.783907576417815
891031	0	3.6	0.627126061134252
891101	0	4.15	0.587930682313361
891102	0	3.85	0.54873530349247
891103	0	5.25	0.54873530349247
891104	9.7	6.7	0.627126061134252
891105	0.3	6.95	0.587930682313361
891106	20.6	6.7	0.705516818776033
891107	1.5	7.8	1.45022901637296
891108	12.4	6.95	1.05827522816405
891109	5.3	10.25	1.41103363755207
891110	0	10.55	1.2542521222685
891111	0	8.6	1.05827522816405
891112	34.8	8.05	2.90045803274591
891113	8.4	5.3	2.58689500217879
891114	1.8	3.9	2.15574583514899
891115	0	3.9	1.76379204694008
891116	0	3.6	1.52861977401474
891117	10.4	8.1	1.60701053165652
891118	0	6.65	1.41103363755207
891119	0	5.25	1.2542521222685
891120	0	5	1.13666598580583
891121	0	5.3	1.05827522816405
891122	0	3.35	0.979884470522268
891123	26.2	3.05	1.56781515283563
891124	30.2	1.7	2.58689500217879
891125	30	0	3.64517023034284
891126	28.2	-0.55	3.8019517456264
891127	8.4	0	3.29241182095482
891128	0	1.4	2.9788487903877
891129	0	1.4	2.46930886571612
891130	0	2.8	2.19494121396988
891201	0	3.35	2.1165504563281
891202	1	3.6	2.23413659279077
891203	17	6.65	3.44919333623839
891204	26.7	9.45	9.21091402290932
891205	9.7	8.3	12.9344750108939
891206	0.5	5.3	9.21091402290932
891207	0.8	3.05	6.62401902073053
891208	31	4.75	7.79988038535726
891209	2	4.15	6.93758205129766
891210	0	-1.7	5.52654841374559
891211	0	-1.7	4.54666394322333
891212	0	0.25	3.84114712444729
891213	0	1.65	3.29241182095482
891214	0	2.25	2.86126265392502
891215	0	1.65	2.5476996233579
891216	0	-0.25	2.31252735043255
891217	0	-1.65	2.15574583514899
891218	0	-2.2	2.03815969868632
891219	0	-1.65	1.88137818340276
891220	0	-0.25	1.76379204694008
891221	0	0	1.6854012892983
891222	0	1.65	1.56781515283563
891223	1.8	3.9	1.52861977401474
891224	0	1.95	1.45022901637296
891225	0	2.5	1.41103363755207
891226	0	1.65	1.33264287991029
891227	0.5	0.25	1.2542521222685
891228	0.8	1.65	1.2542521222685
891229	0	0.3	1.17586136462672
891230	0	0.3	1.13666598580583
891231	15.7	1.1	1.2542521222685
900101	17.5	0.55	1.52861977401474
900102	6.9	1.1	1.48942439519385
900103	0	1.65	1.41103363755207
900104	24.9	0.8	1.76379204694008
900105	28.7	3.6	3.95873326090996
900106	35.8	5	11.4058552368792
900107	91.7	8.35	39.116988063249
900108	42.9	6.95	45.0746856440243
900109	14.7	6.95	27.5543513110862
900110	17	4.2	21.0871138056392
900111	2.3	5.8	15.795737664819
900112	0	5	11.6410275098046
900113	11.4	6.4	9.25010940173021
900114	0	4.45	7.72148962771548
900115	5.3	3.05	6.42804212662608
900116	2.3	3.35	5.52654841374559
900117	0	0.8	4.74264083732778
900118	0	-0.25	4.15471015501442
900119	0	-0.55	3.68436560916373
900120	0	-0.55	3.29241182095482
900121	0	0.85	2.9788487903877
900122	14.7	3.1	3.05723954802948
900123	22.4	1.95	3.76275636680551
900124	0	0	3.29241182095482
900125	15.2	1.65	3.13563030567126
900126	13.7	0.3	2.9788487903877
900127	35.1	0	3.17482568449215
900128	55.4	0.55	6.97677743011855
900129	19.6	1.4	8.93654637116309
900130	21.1	0.3	7.25114508186479
900131	18.8	0.55	5.64413455020827
900201	34	0.3	4.74264083732778
900202	6.4	1.1	4.62505470086511
900203	15.2	0.55	4.82103159496956
900204	1.3	0.85	4.42907780676065
900205	26.9	0.55	4.31149167029798
900206	12.7	0.25	4.03712401855175
900207	22.9	-0.25	3.68436560916373
900208	43.7	0	4.11551477619353
900209	43.4	0.55	9.48528167465556
900210	3.3	1.1	13.6791872084909
900211	6.1	0.55	10.8179245545658
900212	20.1	-1.95	8.30942031002884
900213	2.5	-3.6	6.58482364190964
900214	0.5	-5	5.44815765610381
900215	36.3	-1.95	5.17379000435758
900216	15.7	-0.8	4.54666394322333
900217	3.8	-1.95	3.95873326090996
900218	0	-4.45	3.52758409388017
900219	0	-3.3	3.13563030567126
900220	27.7	0	3.52758409388017
900221	3.3	1.35	5.76172068667094
900222	0	1.1	6.89838667247677
900223	0	0.85	8.34861568884973
900224	0	1.4	9.01493712880487
900225	0	1.65	10.1124077357898
900226	0	2.25	11.484245994521
900227	0	1.95	11.2882691004165
900228	0	1.95	9.91643084168536
900301	0	1.7	8.77976485587953
900302	4.1	1.95	8.23102955238706
900303	13.7	3.1	9.328500159372
900304	7.6	2.8	11.0922922063121
900305	0	2.8	10.386775387536
900306	0	3.35	8.8973509923422
900307	12.2	2.8	8.50539720413329
900308	2.3	1.1	8.30942031002884
900309	14.7	1.65	7.48631735479013
900310	17	0.8	9.60286781111823
900311	3.6	0.8	8.34861568884973
900312	2.3	0.8	7.05516818776033
900313	10.7	0	5.95769758077539
900314	21.3	2.8	6.54562826308875
900315	0	3.35	6.58482364190964
900316	0	5	6.27126061134252
900317	2	6.4	7.17275432422301
900318	0	7.2	8.38781106767062
900319	0	7.2	9.52447705347645
900320	0.5	6.1	9.68125856876001
900321	0	4.7	9.75964932640179
900322	9.1	4.45	10.2691892510734
900323	0.5	4.75	11.2098783427748
900324	0	4.15	10.2691892510734
900325	0	4.75	8.93654637116309
900326	0	6.7	8.0350526582826
900327	0	6.35	7.56470811243191
900328	0	7.2	7.25114508186479
900329	0	7.8	7.13355894540211
900330	0	8.1	7.09436356658122
900331	0	8.35	7.36873121832746
900401	0	9.2	7.76068500653637
900402	0	9.75	8.23102955238706
900403	0	9.45	7.99585727946171
900404	0	10.25	7.91746652181993
900405	0	10.55	8.15263879474527
900406	0	12.2	8.30942031002884
900407	0	10.8	8.19183417356616
900408	0	8.35	7.2119497030439
900409	0	8.85	5.95769758077539
900410	0	11.7	5.4873530349247
900411	1.5	10	5.64413455020827
900412	0	9.75	5.33057151964114
900413	0	11.95	5.0953992467158
900414	0	14.15	5.4873530349247
900415	0	15.8	6.19286985370074
900416	0	15	6.46723750544697
900417	0	11.95	5.68332992902916
900418	0	14.75	4.97781311025312
900419	0	11.7	4.38988242793976
900420	2.8	13.3	4.07631939737264
900421	0	14.2	3.76275636680551
900422	36.6	9.45	4.50746856440244
900423	10.4	7.5	7.32953583950657
900424	3	8.6	5.72252530785005
900425	35.8	8.35	8.54459258295418
900426	17	7.75	9.13252326526754
900427	123.4	7.8	34.4135426047421
900428	13	5.25	31.944233739026
900429	1	7.25	17.0891851659084
900430	0	9.45	11.7978090250881
900501	0	11.7	9.05413250762576
900502	0	12.75	7.44712197596924
900503	0	14.15	6.31045599016341
900504	0	17.25	5.60493917138738
900505	0	18.35	5.13459462553669
900506	0	10.55	4.46827318558154
900507	0	8.6	3.88034250326818
900508	0	10.85	3.44919333623839
900509	0	15	3.09643492685037
900510	0.5	7.8	2.86126265392502
900511	3.6	8.9	2.70448113864146
900512	2.5	9.2	2.58689500217879
900513	3.3	9.45	2.50850424453701
900514	0	8.85	2.39091810807433
900515	0	13.05	2.23413659279077
900516	0	12.8	2.1165504563281
900517	0	11.65	2.03815969868632
900518	0	10.55	1.95976894104454
900519	4.1	12.5	1.88137818340276
900520	20.3	9.7	2.35172272925344
900521	8.6	10.55	2.19494121396988
900522	15.2	10.25	2.90045803274591
900523	9.7	10	3.56677947270106
900524	11.9	8.6	3.76275636680551
900525	0	10.55	3.56677947270106
900526	3.8	12.8	3.17482568449215
900527	8.9	13.9	2.9788487903877
900528	4.1	11.35	2.74367651746235
900529	3	11.95	2.78287189628324
900530	27.7	9.45	4.19390553383531
900531	5.1	8.6	5.87930682313361
900601	0.5	10.85	5.21298538317847
900602	3.3	13.6	4.46827318558154
900603	12.7	12.8	4.38988242793976
900604	1	12.75	4.54666394322333
900605	6.1	11.95	3.95873326090996
900606	31	12.5	5.87930682313361
900607	0.3	14.7	7.32953583950657
900608	0	16.15	6.11447909605896
900609	6.6	16.65	5.21298538317847
900610	6.6	11.1	4.82103159496956
900611	0	11.4	4.35068704911887
900612	15.5	9.15	4.19390553383531
900613	0	11.95	4.35068704911887
900614	0.8	12.8	3.91953788208907
900615	5.1	12.8	3.56677947270106
900616	0	15	3.21402106331304
900617	0	15.55	2.90045803274591
900618	0	16.15	2.66528575982057
900619	0	19.4	2.46930886571612
900620	0	21.4	2.31252735043255
900621	5.1	24.15	2.19494121396988
900622	0	21.65	2.07735507750721
900623	0	20.3	1.95976894104454
900624	0	20.85	1.88137818340276
900625	0	19.15	1.76379204694008
900626	0	15	1.6854012892983
900627	0	15.8	1.64620591047741
900628	0	20.55	1.56781515283563
900629	0	21.65	1.48942439519385
900630	0	20.85	1.45022901637296
900701	0	18.6	1.37183825873118
900702	6.9	11.65	1.48942439519385
900703	0	13.9	1.37183825873118
900704	0	18.05	1.29344750108939
900705	13	17.2	1.37183825873118
900706	1.3	15.55	1.60701053165652
900707	0	18.6	1.33264287991029
900708	0	21.15	1.21505674344761
900709	0	22.5	1.17586136462672
900710	0	24.45	1.09747060698494
900711	0	25	1.05827522816405
900712	0	26.15	1.01907984934316
900713	0	25	0.979884470522268
900714	0	23.05	0.979884470522268
900715	0.8	24.15	0.940689091701378
900716	0	23.05	0.901493712880487
900717	0	21.15	0.901493712880487
900718	0	22.2	0.862298334059596
900719	0	19.15	0.862298334059596
900720	0	23.6	0.823102955238706
900721	0	25	0.783907576417815
900722	0	24.45	0.744712197596924
900723	0	20.85	0.744712197596924
900724	0.3	16.65	0.744712197596924
900725	0	14.45	0.744712197596924
900726	0	17.75	0.744712197596924
900727	0	20.25	0.705516818776033
900728	0	21.1	0.705516818776033
900729	0	23.3	0.705516818776033
900730	0	23.35	0.666321439955143
900731	0	21.35	0.666321439955143
900801	0	20	0.666321439955143
900802	0	20	0.627126061134252
900803	0	21.4	0.627126061134252
900804	0	23.9	0.627126061134252
900805	0	24.7	0.587930682313361
900806	0	23.05	0.587930682313361
900807	0	22.5	0.587930682313361
900808	0	23.05	0.54873530349247
900809	0	23.9	0.54873530349247
900810	0	24.45	0.54873530349247
900811	0	25.3	0.54873530349247
900812	0	22.75	0.50953992467158
900813	0	20.25	0.50953992467158
900814	0	19.45	0.50953992467158
900815	0	18.05	0.50953992467158
900816	0	18.9	0.50953992467158
900817	15.5	14.45	0.587930682313361
900818	3.3	15	0.783907576417815
900819	1.5	16.4	0.666321439955143
900820	10.4	14.75	0.627126061134252
900821	11.7	15.25	0.705516818776033
900822	1.5	17.25	0.666321439955143
900823	0	15.55	0.587930682313361
900824	0	12.5	0.54873530349247
900825	1.5	15.25	0.54873530349247
900826	1.8	16.65	0.54873530349247
900827	1	15.55	0.50953992467158
900828	0	16.95	0.50953992467158
900829	18	16.4	0.587930682313361
900830	0	14.7	0.783907576417815
900831	0	13.6	0.587930682313361
900901	0	15	0.54873530349247
900902	0	16.4	0.50953992467158
900903	0	16.95	0.50953992467158
900904	0	16.95	0.50953992467158
900905	0	16.95	0.470344545850689
900906	0	18.05	0.470344545850689
900907	0	18.05	0.470344545850689
900908	0	18.3	0.470344545850689
900909	0	17.25	0.470344545850689
900910	0	19.45	0.431149167029798
900911	0	16.95	0.431149167029798
900912	0	15.55	0.431149167029798
900913	0	14.7	0.431149167029798
900914	0	15.3	0.431149167029798
900915	14	12.8	0.50953992467158
900916	0	13.9	0.54873530349247
900917	0	13.6	0.470344545850689
900918	0	13.05	0.470344545850689
900919	0	12.8	0.431149167029798
900920	0	12.5	0.431149167029798
900921	0	13.9	0.431149167029798
900922	0	16.1	0.431149167029798
900923	0	13.6	0.391953788208907
900924	0.5	15	0.431149167029798
900925	0	15.8	0.431149167029798
900926	0	16.65	0.431149167029798
900927	0	16.7	0.391953788208907
900928	0	15	0.391953788208907
900929	0	15	0.391953788208907
900930	0	14.2	0.391953788208907
901001	0	12.25	0.391953788208907
901002	0	10	0.391953788208907
901003	9.9	11.65	0.470344545850689
901004	4.8	11.95	0.431149167029798
901005	5.1	7.5	0.54873530349247
901006	0	4.7	0.470344545850689
901007	0	3.85	0.431149167029798
901008	0	6.1	0.391953788208907
901009	0	8.3	0.391953788208907
901010	1.3	6.95	0.391953788208907
901011	0	4.75	0.391953788208907
901012	11.2	7.25	0.470344545850689
901013	7.4	8.35	0.50953992467158
901014	9.9	7.5	0.54873530349247
901015	13.5	10	0.862298334059596
901016	3.8	5.55	0.783907576417815
901017	0	5.25	0.587930682313361
901018	17.5	6.1	0.783907576417815
901019	0	4.7	0.783907576417815
901020	0	3.35	0.587930682313361
901021	51.1	6.1	1.84218280458186
901022	0	5	1.84218280458186
901023	0	6.95	1.01907984934316
901024	0	7.8	0.783907576417815
901025	10.2	8.05	0.705516818776033
901026	0	8.6	0.823102955238706
901027	1.5	8.3	0.705516818776033
901028	8.1	8.9	0.744712197596924
901029	6.4	8.35	0.744712197596924
901030	45.2	9.45	2.74367651746235
901031	20.3	6.4	6.15367447487985
901101	2	3.35	3.64517023034284
901102	0	2.5	2.35172272925344
901103	21.3	4.75	1.95976894104454
901104	35.6	8.35	7.68229424889458
901105	7.4	5.3	6.7808005360141
901106	0	3.1	4.86022697379045
901107	13.2	5.55	3.91953788208907
901108	12.7	8.05	5.0953992467158
901109	0	8.35	5.87930682313361
901110	0	6.65	4.31149167029798
901111	0	5.85	3.52758409388017
901112	0	6.4	2.93965341156681
901113	25.9	5.8	3.13563030567126
901114	1.3	4.2	3.72356098798462
901115	0	3.65	3.13563030567126
901116	0	2.2	2.74367651746235
901117	15.5	2.2	2.5476996233579
901118	0.5	5.25	2.74367651746235
901119	9.4	2.5	2.35172272925344
901120	29.5	1.65	2.5476996233579
901121	15	3.6	3.52758409388017
901122	13.5	5.8	6.27126061134252
901123	0	5.3	7.83907576417815
901124	27.9	6.4	7.05516818776033
901125	58.9	5	32.9241182095482
901126	4.6	1.95	16.0701053165652
901127	12.2	2.8	9.79884470522268
901128	0	1.65	7.05516818776033
901129	23.9	1.65	6.66321439955143
901130	1.3	1.1	7.05516818776033
901201	31	0.25	6.27126061134252
901202	3.6	0.8	5.4873530349247
901203	0	1.65	4.70344545850689
901204	14	2.75	5.4873530349247
901205	0	2.5	6.27126061134252
901206	0	1.65	5.0953992467158
901207	0	1.4	4.31149167029798
901208	0	4.15	4.31149167029798
901209	22.6	5.25	5.4873530349247
901210	23.4	5	14.5022901637296
901211	0.3	2.2	10.1907984934316
901212	0	0.25	7.83907576417815
901213	3.3	0.55	6.38884674780519
901214	0	0.55	5.56574379256648
901215	2.3	0.85	4.78183621614867
901216	0.8	0.85	4.15471015501442
901217	21.6	2.8	3.76275636680551
901218	24.4	-3.65	5.72252530785005
901219	1.8	-0.55	5.01700848907401
901220	0	-7.5	4.19390553383531
901221	0	-14.15	3.48838871505928
901222	0	-13.9	3.05723954802948
901223	0	-11.1	2.82206727510413
901224	0	-8.05	2.66528575982057
901225	1	-5.25	2.5476996233579
901226	1.3	0	2.46930886571612
901227	18.8	0.55	2.43011348689523
901228	10.7	-2.8	2.39091810807433
901229	0	-8.9	2.19494121396988
901230	0	-9.15	2.27333197161166
901231	0	-4.45	1.95976894104454
910101	0	-3.6	1.88137818340276
910102	0	-2.75	1.80298742576097
910103	0	-2.2	1.80298742576097
910104	0	-3.9	1.72459666811919
910105	0	-3.35	1.64620591047741
910106	8.6	-1.7	1.60701053165652
910107	20.8	0.55	2.19494121396988
910108	1	1.1	2.43011348689523
910109	13	0	2.31252735043255
910110	36.3	1.65	4.46827318558154
910111	34	2.1	9.17171864408843
910112	32.3	4.1	26.6136622193848
910113	22.1	5.6	29.7492925250561
910114	39.1	5.8	26.182513052355
910115	14	3.9	30.3372232073694
910116	0	2.8	20.6559646386094
910117	0	3.6	13.9535548602371
910118	0	2.5	10.9355106910285
910119	0	0.8	8.4662018253124
910120	0	-0.3	7.01597280893944
910121	0	0.55	5.84011144431272
910122	0	0.3	4.97781311025312
910123	0	-1.1	4.35068704911887
910124	0	-0.55	3.91953788208907
910125	0	-0.85	3.48838871505928
910126	0	1	3.25321644213393
910127	0	-3.05	2.9788487903877
910128	0	-1.35	2.78287189628324
910129	0	-1.15	2.5476996233579
910130	0	-0.6	2.43011348689523
910131	5.6	2.75	2.35172272925344
910201	0	3.6	2.27333197161166
910202	19.8	5.3	2.5476996233579
910203	8.6	5	3.33160719977571
910204	34.5	5.8	5.87930682313361
910205	8.4	4.75	13.3264287991029
910206	0	4.45	9.01493712880487
910207	0	4.4	6.66321439955143
910208	0	4.4	5.4873530349247
910209	0	3.85	4.70344545850689
910210	0	4.7	4.31149167029798
910211	3.3	6.65	3.91953788208907
910212	52.6	5.8	4.70344545850689
910213	26.9	8.05	12.9344750108939
910214	0	8.35	11.7586136462672
910215	2.3	7.8	9.40689091701378
910216	9.1	8.7	7.44712197596924
910217	6.6	4.15	6.66321439955143
910218	20.6	4.45	6.27126061134252
910219	3	7.75	9.40689091701378
910220	4.1	7.5	8.62298334059596
910221	0	6.35	7.44712197596924
910222	0	5	6.66321439955143
910223	0	7.1	5.87930682313361
910224	0	3.9	4.70344545850689
910225	0	5.3	4.31149167029798
910226	0	9.3	3.91953788208907
910227	0	7.75	3.52758409388017
910228	1	5.65	3.33160719977571
910301	21.8	8.35	3.48838871505928
910302	18.5	8.4	7.05516818776033
910303	36.6	4.6	18.0298742576097
910304	30.5	6.05	27.8287189628324
910305	4.6	1.6	18.8137818340276
910306	15.2	2.4	11.3666598580583
910307	0	2.6	8.62298334059596
910308	0	5.1	6.97677743011855
910309	6.4	6.9	6.19286985370074
910310	5.8	6.9	5.56574379256648
910311	15	1.4	5.0953992467158
910312	18.3	3.2	5.72252530785005
910313	1.5	5.8	6.15367447487985
910314	2.3	3.45	5.52654841374559
910315	0	3.6	4.86022697379045
910316	0	4.05	4.38988242793976
910317	0	6.1	4.07631939737264
910318	7.4	6.25	4.11551477619353
910319	0	3.75	4.07631939737264
910320	2.5	4.35	3.84114712444729
910321	2.8	6.85	3.64517023034284
910322	12.2	4	3.52758409388017
910323	9.7	4.6	3.72356098798462
910324	4.6	4.6	4.07631939737264
910325	4.3	4.3	3.95873326090996
910326	0	5.9	3.68436560916373
910327	0	6.2	3.40999795741749
910328	0	6.1	3.17482568449215
910329	0	8.25	2.9788487903877
910330	0	7.6	2.93965341156681
910331	7.1	11.45	3.44919333623839
910401	4.3	10.5	3.99792863973086
910402	6.9	6.8	4.54666394322333
910403	6.4	4.75	4.50746856440244
910404	1.5	9.7	4.664250079686
910405	29	8.4	7.05516818776033
910406	21.1	2.9	7.52551273361102
910407	8.1	3.5	7.09436356658122
910408	37.1	3.75	7.2119497030439
910409	15	5.55	15.5213700130727
910410	12.4	1.65	11.6410275098046
910411	0	4.15	9.05413250762576
910412	0	5.25	7.68229424889458
910413	0	6.95	6.93758205129766
910414	11.4	6.1	6.66321439955143
910415	3.6	6.4	6.38884674780519
910416	2.3	5.55	5.95769758077539
910417	0	7.75	5.52654841374559
910418	2.5	7.75	5.21298538317847
910419	0	6.15	4.97781311025312
910420	19.3	9.45	5.36976689846203
910421	0	10.8	5.68332992902916
910422	0	11.65	5.44815765610381
910423	6.6	8.05	5.17379000435758
910424	23.1	3.9	5.44815765610381
910425	5.6	4.2	5.29137614082025
910426	16.5	4.2	5.21298538317847
910427	2.3	5.85	5.36976689846203
910428	1.5	4.15	5.13459462553669
910429	0	7.8	4.74264083732778
910430	0	9.45	4.62505470086511
910501	0	10.55	4.70344545850689
910502	1.3	10.25	4.74264083732778
910503	0	11.1	4.46827318558154
910504	0	11.1	4.2331009126562
910505	0	13.3	4.07631939737264
910506	7.9	10.55	4.19390553383531
910507	44.2	9.45	5.29137614082025
910508	19.3	5.55	10.386775387536
910509	3.8	5.55	8.50539720413329
910510	0	6.9	7.29034046068568
910511	0	8.9	6.42804212662608
910512	0.5	11.4	5.80091606549183
910513	6.6	10	5.60493917138738
910514	0.3	11.1	5.13459462553669
910515	1.8	9.15	4.664250079686
910516	40.1	11.4	5.21298538317847
910517	21.1	5.3	9.56367243229734
910518	7.1	5.85	9.7204539475809
910519	1.5	7.25	9.13252326526754
910520	0.3	12.5	8.23102955238706
910521	0	14.2	7.44712197596924
910522	0	13.65	6.50643288426786
910523	0	13.6	5.64413455020827
910524	0	10.3	4.97781311025312
910525	0	9.4	4.38988242793976
910526	0	11.65	3.95873326090996
910527	0	11.4	3.60597485152195
910528	2	11.1	3.3708025785966
910529	20.8	7.2	3.48838871505928
910530	5.8	8.35	3.95873326090996
910531	0	12.5	3.44919333623839
910601	0	15.3	3.13563030567126
910602	0	15.55	2.9788487903877
910603	0	12.5	2.74367651746235
910604	0	9.7	2.50850424453701
910605	0	9.15	2.39091810807433
910606	0	13.9	2.23413659279077
910607	0	15.3	2.1165504563281
910608	0	17.5	2.03815969868632
910609	0	20	1.95976894104454
910610	0	21.4	1.92057356222365
910611	0	15.55	1.84218280458186
910612	0.5	11.65	1.76379204694008
910613	2.3	10	1.72459666811919
910614	0	14.2	1.6854012892983
910615	0	12.75	1.60701053165652
910616	5.8	10.55	1.56781515283563
910617	0	14.15	1.48942439519385
910618	0.5	16.95	1.45022901637296
910619	11.9	10	1.48942439519385
910620	6.9	7.5	1.95976894104454
910621	0	10.85	1.76379204694008
910622	0	13.3	1.56781515283563
910623	0	13.6	1.48942439519385
910624	0	15.6	1.41103363755207
910625	0	15.85	1.37183825873118
910626	0	16.1	1.29344750108939
910627	12.7	15.25	1.29344750108939
910628	9.9	13.1	1.64620591047741
910629	0	15	1.41103363755207
910630	0	15.95	1.29344750108939
910701	0	18.95	1.21505674344761
910702	0	22.9	1.17586136462672
910703	0	24.75	1.09747060698494
910704	0	22.2	1.05827522816405
910705	0	20	1.01907984934316
910706	0	20	0.979884470522268
910707	0	22.2	0.940689091701378
910708	0	21.65	0.901493712880487
910709	0	18.05	0.901493712880487
910710	0	17.5	0.862298334059596
910711	0	19.7	0.862298334059596
910712	0	21.95	0.823102955238706
910713	0	16.4	0.823102955238706
910714	0	19.45	0.823102955238706
910715	1.8	15.25	0.823102955238706
910716	7.6	15.55	0.862298334059596
910717	2.8	16.15	0.901493712880487
910718	0	18.05	0.823102955238706
910719	0	18.6	0.783907576417815
910720	0	19.15	0.783907576417815
910721	0	19.7	0.744712197596924
910722	0	22.5	0.744712197596924
910723	20.6	24.45	0.783907576417815
910724	0	19.15	0.901493712880487
910725	0	17.8	0.744712197596924
910726	0	18.05	0.705516818776033
910727	0	20.3	0.705516818776033
910728	0	21.4	0.705516818776033
910729	0	21.15	0.666321439955143
910730	0	21.95	0.666321439955143
910731	0	21.95	0.666321439955143
910801	0	20.55	0.666321439955143
910802	0	20.85	0.627126061134252
910803	0	21.65	0.587930682313361
910804	0	21.65	0.587930682313361
910805	0	20.85	0.587930682313361
910806	0	20.55	0.587930682313361
910807	0	19.2	0.587930682313361
910808	0	21.95	0.587930682313361
910809	12.2	15.55	0.705516818776033
910810	0	16.1	0.705516818776033
910811	0	16.65	0.627126061134252
910812	0	18.3	0.587930682313361
910813	0	18.6	0.54873530349247
910814	0	18.6	0.54873530349247
910815	0	20.3	0.54873530349247
910816	0	21.4	0.54873530349247
910817	0	21.15	0.54873530349247
910818	0	20	0.783907576417815
910819	0	21.95	0.587930682313361
910820	0	22.2	0.54873530349247
910821	0	20.85	0.54873530349247
910822	0	19.7	0.50953992467158
910823	0	18.35	0.50953992467158
910824	0	16.65	0.50953992467158
910825	0	15.55	0.50953992467158
910826	0	15.85	0.50953992467158
910827	8.4	13.9	0.50953992467158
910828	8.9	14.7	0.666321439955143
910829	0	17.5	0.587930682313361
910830	0	17.25	0.54873530349247
910831	0	15.85	0.50953992467158
910901	0	15	0.50953992467158
910902	0	15.3	0.50953992467158
910903	0	17.75	0.50953992467158
910904	0	18.9	0.470344545850689
910905	0	18.35	0.470344545850689
910906	0	17.5	0.470344545850689
910907	0	15.25	0.470344545850689
910908	0	14.15	0.470344545850689
910909	0	14.4	0.470344545850689
910910	0	13.65	0.470344545850689
910911	0	13.6	0.470344545850689
910912	0	14.45	0.470344545850689
910913	0	14.75	0.470344545850689
910914	0	12.8	0.431149167029798
910915	0	14.7	0.431149167029798
910916	0	16.7	0.431149167029798
910917	0	18.05	0.431149167029798
910918	0	18.35	0.431149167029798
910919	0	16.65	0.431149167029798
910920	0	12.5	0.431149167029798
910921	0	9.45	0.391953788208907
910922	0	13.35	0.391953788208907
910923	0	14.75	0.391953788208907
910924	0	16.95	0.391953788208907
910925	0	18.35	0.391953788208907
910926	0	16.65	0.388034250326818
910927	0	15.3	0.388034250326818
910928	0	13.6	0.384114712444729
910929	0	14.2	0.38019517456264
910930	0	16.1	0.376275636680551
911001	0	15.8	0.372356098798462
911002	0	11.95	0.368436560916373
911003	0	11.4	0.368436560916373
911004	0	11.95	0.364517023034284
911005	0	13.6	0.360597485152195
911006	0	12.2	0.348838871505928
911007	0	11.4	0.344919333623839
911008	0	10.85	0.348838871505928
911009	0	13.05	0.344919333623839
911010	0	15	0.340999795741749
911011	0	15	0.33708025785966
911012	0	13.35	0.33708025785966
911013	0	12.8	0.333160719977571
